timestamp,company_id,service_name,cpu_percent,memory_percent,response_time_ms,error_rate,active_connections,throughput_rps,queue_depth,db_query_time_ms
2014-02-16 17:42:00,AWS-Enterprise-Cluster,unified-cluster-service,58.0,45.0,320.0,110928.6,180,420,616270,34.0
2014-02-16 17:47:00,AWS-Enterprise-Cluster,unified-cluster-service,64.7,45.0,320.0,110009.7,179,840,611165,33.8
2014-02-16 17:52:00,AWS-Enterprise-Cluster,unified-cluster-service,62.1,45.0,2245.0,118134.0,180,4620,656300,34.1
2014-02-16 17:57:00,AWS-Enterprise-Cluster,unified-cluster-service,63.9,45.0,320.0,107728.6,181,300,598492,34.4
2014-02-16 18:02:00,AWS-Enterprise-Cluster,unified-cluster-service,65.1,45.0,1720.0,108655.7,179,3360,603642,33.8
2014-02-16 18:07:00,AWS-Enterprise-Cluster,unified-cluster-service,57.7,45.0,1870.0,109854.9,188,3720,610305,36.5
2014-02-16 18:12:00,AWS-Enterprise-Cluster,unified-cluster-service,69.0,45.0,2670.0,116219.2,176,5640,645662,32.8
2014-02-16 18:17:00,AWS-Enterprise-Cluster,unified-cluster-service,61.6,45.0,320.0,1457788.5,181,720,8098825,34.3
2014-02-16 18:22:00,AWS-Enterprise-Cluster,unified-cluster-service,57.0,45.0,320.0,120528.9,180,480,669605,34.1
2014-02-16 18:27:00,AWS-Enterprise-Cluster,unified-cluster-service,68.1,45.0,2545.0,1450008.0,182,5340,8055600,34.7
2014-02-16 18:32:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,320.0,119595.2,180,360,664417,34.1
2014-02-16 18:37:00,AWS-Enterprise-Cluster,unified-cluster-service,59.4,45.0,320.0,106512.7,181,780,591737,34.3
2014-02-16 18:42:00,AWS-Enterprise-Cluster,unified-cluster-service,64.8,45.0,320.0,109257.7,180,660,606987,34.1
2014-02-16 18:47:00,AWS-Enterprise-Cluster,unified-cluster-service,55.0,45.0,1470.0,116143.6,180,2760,645242,34.1
2014-02-16 18:52:00,AWS-Enterprise-Cluster,unified-cluster-service,70.2,45.0,2370.0,105974.5,181,4920,588747,34.3
2014-02-16 18:57:00,AWS-Enterprise-Cluster,unified-cluster-service,65.3,45.0,1645.0,113560.7,181,3180,630892,34.4
2014-02-16 19:02:00,AWS-Enterprise-Cluster,unified-cluster-service,55.4,45.0,2020.0,106335.5,182,4080,590752,34.7
2014-02-16 19:07:00,AWS-Enterprise-Cluster,unified-cluster-service,72.1,45.0,320.0,127040.9,178,300,705782,33.4
2014-02-16 19:12:00,AWS-Enterprise-Cluster,unified-cluster-service,59.6,45.0,2095.0,95327.1,185,4260,529595,35.7
2014-02-16 19:17:00,AWS-Enterprise-Cluster,unified-cluster-service,58.0,45.0,1395.0,1461996.0,181,2580,8122200,34.4
2014-02-16 19:22:00,AWS-Enterprise-Cluster,unified-cluster-service,64.6,45.0,1345.0,108951.3,180,2460,605285,34.0
2014-02-16 19:27:00,AWS-Enterprise-Cluster,unified-cluster-service,39.9,45.0,1220.0,1458540.0,180,2160,8103000,34.1
2014-02-16 19:32:00,AWS-Enterprise-Cluster,unified-cluster-service,68.7,45.0,1645.0,110443.1,179,3180,613572,33.7
2014-02-16 19:37:00,AWS-Enterprise-Cluster,unified-cluster-service,62.9,45.0,320.0,103518.4,181,240,575102,34.4
2014-02-16 19:42:00,AWS-Enterprise-Cluster,unified-cluster-service,56.0,45.0,320.0,111420.0,179,300,619000,33.8
2014-02-16 19:47:00,AWS-Enterprise-Cluster,unified-cluster-service,69.9,45.0,1645.0,105845.4,180,3180,588030,34.1
2014-02-16 19:52:00,AWS-Enterprise-Cluster,unified-cluster-service,59.7,45.0,320.0,117135.0,180,840,650750,34.1
2014-02-16 19:57:00,AWS-Enterprise-Cluster,unified-cluster-service,61.1,45.0,3470.0,103531.9,180,7560,575177,34.1
2014-02-16 20:02:00,AWS-Enterprise-Cluster,unified-cluster-service,66.8,45.0,4695.0,118838.2,179,10500,660212,33.8
2014-02-16 20:07:00,AWS-Enterprise-Cluster,unified-cluster-service,65.9,45.0,4595.0,106771.9,181,10260,593177,34.3
2014-02-16 20:12:00,AWS-Enterprise-Cluster,unified-cluster-service,58.7,45.0,320.0,117595.4,184,60,653307,35.3
2014-02-16 20:17:00,AWS-Enterprise-Cluster,unified-cluster-service,65.3,45.0,320.0,1456762.5,179,1200,8093125,33.7
2014-02-16 20:22:00,AWS-Enterprise-Cluster,unified-cluster-service,61.9,45.0,320.0,114687.9,182,420,637155,34.7
2014-02-16 20:27:00,AWS-Enterprise-Cluster,unified-cluster-service,62.4,45.0,320.0,1461316.5,185,660,8118425,35.7
2014-02-16 20:32:00,AWS-Enterprise-Cluster,unified-cluster-service,63.9,45.0,320.0,101335.5,178,1440,562975,33.4
2014-02-16 20:37:00,AWS-Enterprise-Cluster,unified-cluster-service,54.5,45.0,1595.0,112923.0,180,3060,627350,34.0
2014-02-16 20:42:00,AWS-Enterprise-Cluster,unified-cluster-service,67.7,45.0,2020.0,103940.1,179,4080,577445,33.8
2014-02-16 20:47:00,AWS-Enterprise-Cluster,unified-cluster-service,61.5,45.0,320.0,118043.6,180,180,655797,34.1
2014-02-16 20:52:00,AWS-Enterprise-Cluster,unified-cluster-service,57.1,45.0,320.0,105973.6,179,960,588742,33.8
2014-02-16 20:57:00,AWS-Enterprise-Cluster,unified-cluster-service,69.4,45.0,320.0,111727.3,180,360,620707,34.1
2014-02-16 21:02:00,AWS-Enterprise-Cluster,unified-cluster-service,63.2,45.0,2820.0,109530.0,180,6000,608500,34.0
2014-02-16 21:07:00,AWS-Enterprise-Cluster,unified-cluster-service,60.2,45.0,320.0,112370.0,180,420,624277,34.1
2014-02-16 21:12:00,AWS-Enterprise-Cluster,unified-cluster-service,65.0,45.0,2770.0,109672.7,180,5880,609292,34.1
2014-02-16 21:17:00,AWS-Enterprise-Cluster,unified-cluster-service,40.0,45.0,320.0,1458774.0,180,300,8104300,34.1
2014-02-16 21:22:00,AWS-Enterprise-Cluster,unified-cluster-service,68.3,45.0,320.0,115179.8,183,60,639887,35.0
2014-02-16 21:27:00,AWS-Enterprise-Cluster,unified-cluster-service,61.0,45.0,320.0,1449495.0,185,300,8052750,35.6
2014-02-16 21:32:00,AWS-Enterprise-Cluster,unified-cluster-service,56.0,45.0,320.0,114206.8,179,240,634482,33.7
2014-02-16 21:37:00,AWS-Enterprise-Cluster,unified-cluster-service,65.8,45.0,320.0,108993.2,180,480,605517,34.1
2014-02-16 21:42:00,AWS-Enterprise-Cluster,unified-cluster-service,61.0,45.0,1995.0,110088.4,180,4020,611602,34.0
2014-02-16 21:47:00,AWS-Enterprise-Cluster,unified-cluster-service,59.3,45.0,1720.0,110601.9,179,3360,614455,33.8
2014-02-16 21:52:00,AWS-Enterprise-Cluster,unified-cluster-service,63.8,45.0,1095.0,112335.3,179,1860,624085,33.8
2014-02-16 21:57:00,AWS-Enterprise-Cluster,unified-cluster-service,57.6,45.0,1970.0,104745.6,182,3960,581920,34.7
2014-02-16 22:02:00,AWS-Enterprise-Cluster,unified-cluster-service,67.9,45.0,1820.0,114023.7,179,3600,633465,33.7
2014-02-16 22:07:00,AWS-Enterprise-Cluster,unified-cluster-service,66.0,45.0,320.0,109428.8,184,540,607937,35.4
2014-02-16 22:12:00,AWS-Enterprise-Cluster,unified-cluster-service,54.4,45.0,320.0,106215.3,182,420,590085,34.7
2014-02-16 22:17:00,AWS-Enterprise-Cluster,unified-cluster-service,69.9,45.0,1745.0,1458445.5,180,3420,8102475,34.1
2014-02-16 22:22:00,AWS-Enterprise-Cluster,unified-cluster-service,60.0,45.0,320.0,111200.9,180,1200,617782,34.1
2014-02-16 22:27:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,1645.0,1450120.5,180,3180,8056225,34.1
2014-02-16 22:32:00,AWS-Enterprise-Cluster,unified-cluster-service,66.4,45.0,2545.0,108074.2,180,5340,600412,34.1
2014-02-16 22:37:00,AWS-Enterprise-Cluster,unified-cluster-service,39.7,45.0,2745.0,113281.6,180,5820,629342,34.0
2014-02-16 22:42:00,AWS-Enterprise-Cluster,unified-cluster-service,69.0,45.0,1445.0,101847.1,180,2700,565817,34.1
2014-02-16 22:47:00,AWS-Enterprise-Cluster,unified-cluster-service,62.1,45.0,320.0,115616.7,180,840,642315,34.1
2014-02-16 22:52:00,AWS-Enterprise-Cluster,unified-cluster-service,57.1,45.0,2595.0,106612.7,180,5460,592292,34.1
2014-02-16 22:57:00,AWS-Enterprise-Cluster,unified-cluster-service,71.4,45.0,1820.0,113569.2,181,3600,630940,34.4
2014-02-16 23:02:00,AWS-Enterprise-Cluster,unified-cluster-service,59.4,45.0,2645.0,116607.1,180,5580,647817,34.1
2014-02-16 23:07:00,AWS-Enterprise-Cluster,unified-cluster-service,60.9,45.0,320.0,98566.6,181,600,547592,34.4
2014-02-16 23:12:00,AWS-Enterprise-Cluster,unified-cluster-service,65.5,45.0,320.0,108863.1,180,360,604795,34.0
2014-02-16 23:17:00,AWS-Enterprise-Cluster,unified-cluster-service,61.9,45.0,320.0,1454634.0,181,420,8081300,34.4
2014-02-16 23:22:00,AWS-Enterprise-Cluster,unified-cluster-service,61.0,45.0,1945.0,119705.4,187,3900,665030,36.3
2014-02-16 23:27:00,AWS-Enterprise-Cluster,unified-cluster-service,64.8,45.0,2395.0,1444468.5,181,4980,8024825,34.4
2014-02-16 23:32:00,AWS-Enterprise-Cluster,unified-cluster-service,39.9,45.0,1170.0,114276.6,180,2040,634870,34.1
2014-02-16 23:37:00,AWS-Enterprise-Cluster,unified-cluster-service,69.8,45.0,2745.0,107674.2,181,5820,598190,34.4
2014-02-16 23:42:00,AWS-Enterprise-Cluster,unified-cluster-service,62.7,45.0,1795.0,113254.2,179,3540,629190,33.7
2014-02-16 23:47:00,AWS-Enterprise-Cluster,unified-cluster-service,59.0,45.0,320.0,107684.5,181,540,598247,34.4
2014-02-16 23:52:00,AWS-Enterprise-Cluster,unified-cluster-service,67.0,45.0,1445.0,115083.9,180,2700,639355,34.2
2014-02-16 23:57:00,AWS-Enterprise-Cluster,unified-cluster-service,64.3,45.0,320.0,96165.0,181,1200,534250,34.5
2014-02-17 00:02:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,1545.0,107324.1,186,2940,596245,36.0
2014-02-17 00:07:00,AWS-Enterprise-Cluster,unified-cluster-service,68.2,45.0,1795.0,116738.6,182,3540,648547,34.6
2014-02-17 00:12:00,AWS-Enterprise-Cluster,unified-cluster-service,55.8,45.0,320.0,108089.1,180,900,600495,34.1
2014-02-17 00:17:00,AWS-Enterprise-Cluster,unified-cluster-service,69.5,45.0,3520.0,1461973.5,181,7680,8122075,34.4
2014-02-17 00:22:00,AWS-Enterprise-Cluster,unified-cluster-service,62.2,45.0,2945.0,106879.1,180,6300,593772,34.1
2014-02-17 00:27:00,AWS-Enterprise-Cluster,unified-cluster-service,56.1,45.0,1395.0,1459804.5,181,2580,8110025,34.4
2014-02-17 00:32:00,AWS-Enterprise-Cluster,unified-cluster-service,69.4,45.0,1120.0,106637.4,179,1920,592430,33.8
2014-02-17 00:37:00,AWS-Enterprise-Cluster,unified-cluster-service,60.3,45.0,320.0,115622.1,181,600,642345,34.4
2014-02-17 00:42:00,AWS-Enterprise-Cluster,unified-cluster-service,58.9,45.0,320.0,106261.2,179,600,590340,33.8
2014-02-17 00:47:00,AWS-Enterprise-Cluster,unified-cluster-service,66.5,45.0,320.0,115528.1,180,1680,641822,34.1
2014-02-17 00:52:00,AWS-Enterprise-Cluster,unified-cluster-service,60.8,45.0,320.0,105601.5,181,660,586675,34.4
2014-02-17 00:57:00,AWS-Enterprise-Cluster,unified-cluster-service,61.9,45.0,320.0,105390.0,180,480,585500,34.1
2014-02-17 01:02:00,AWS-Enterprise-Cluster,unified-cluster-service,63.5,45.0,320.0,114189.3,179,540,634385,33.8
2014-02-17 01:07:00,AWS-Enterprise-Cluster,unified-cluster-service,56.3,45.0,1220.0,106835.4,182,2160,593530,34.7
2014-02-17 01:12:00,AWS-Enterprise-Cluster,unified-cluster-service,70.2,45.0,3120.0,112643.6,179,6720,625797,33.7
2014-02-17 01:17:00,AWS-Enterprise-Cluster,unified-cluster-service,62.0,45.0,320.0,1447182.0,180,420,8039900,34.0
2014-02-17 01:22:00,AWS-Enterprise-Cluster,unified-cluster-service,57.3,45.0,3095.0,131440.5,180,6660,730225,34.1
2014-02-17 01:27:00,AWS-Enterprise-Cluster,unified-cluster-service,65.3,45.0,320.0,1450962.0,187,1800,8060900,36.3
2014-02-17 01:32:00,AWS-Enterprise-Cluster,unified-cluster-service,62.4,45.0,1720.0,106515.5,179,3360,591752,33.8
2014-02-17 01:37:00,AWS-Enterprise-Cluster,unified-cluster-service,61.1,45.0,2070.0,102175.7,180,4200,567642,34.1
2014-02-17 01:42:00,AWS-Enterprise-Cluster,unified-cluster-service,62.3,45.0,320.0,115977.6,179,840,644320,33.8
2014-02-17 01:47:00,AWS-Enterprise-Cluster,unified-cluster-service,40.0,45.0,1745.0,107681.8,180,3420,598232,34.0
2014-02-17 01:52:00,AWS-Enterprise-Cluster,unified-cluster-service,70.7,45.0,1545.0,106130.2,179,2940,589612,33.8
2014-02-17 01:57:00,AWS-Enterprise-Cluster,unified-cluster-service,63.2,45.0,1245.0,113040.0,180,2220,628000,34.1
2014-02-17 02:02:00,AWS-Enterprise-Cluster,unified-cluster-service,59.1,45.0,1645.0,106856.1,180,3180,593645,34.0
2014-02-17 02:07:00,AWS-Enterprise-Cluster,unified-cluster-service,67.2,45.0,320.0,111218.0,180,1080,617877,34.1
2014-02-17 02:12:00,AWS-Enterprise-Cluster,unified-cluster-service,62.4,45.0,320.0,104825.7,178,600,582365,33.4
2014-02-17 02:17:00,AWS-Enterprise-Cluster,unified-cluster-service,62.7,45.0,2670.0,1459381.5,188,5640,8107675,36.5
2014-02-17 02:22:00,AWS-Enterprise-Cluster,unified-cluster-service,63.8,45.0,1745.0,112039.2,181,3420,622440,34.4
2014-02-17 02:27:00,AWS-Enterprise-Cluster,unified-cluster-service,54.7,45.0,3420.0,1458940.5,181,7440,8105225,34.4
2014-02-17 02:32:00,AWS-Enterprise-Cluster,unified-cluster-service,71.0,45.0,320.0,108593.1,178,1620,603295,33.5
2014-02-17 02:37:00,AWS-Enterprise-Cluster,unified-cluster-service,61.1,45.0,320.0,116453.7,181,600,646965,34.4
2014-02-17 02:42:00,AWS-Enterprise-Cluster,unified-cluster-service,57.6,45.0,320.0,109283.0,180,540,607127,34.0
2014-02-17 02:47:00,AWS-Enterprise-Cluster,unified-cluster-service,67.4,45.0,320.0,104905.8,181,780,582810,34.4
2014-02-17 02:52:00,AWS-Enterprise-Cluster,unified-cluster-service,39.6,45.0,3395.0,117115.7,180,7380,650642,34.0
2014-02-17 02:57:00,AWS-Enterprise-Cluster,unified-cluster-service,72.6,45.0,2595.0,106737.3,182,5460,592985,34.7
2014-02-17 03:02:00,AWS-Enterprise-Cluster,unified-cluster-service,62.9,45.0,2345.0,108858.2,180,4860,604767,34.1
2014-02-17 03:07:00,AWS-Enterprise-Cluster,unified-cluster-service,58.7,45.0,1495.0,100530.5,181,2820,558502,34.4
2014-02-17 03:12:00,AWS-Enterprise-Cluster,unified-cluster-service,71.4,45.0,320.0,119546.1,185,1260,664145,35.6
2014-02-17 03:17:00,AWS-Enterprise-Cluster,unified-cluster-service,59.2,45.0,320.0,1452042.0,183,660,8066900,35.0
2014-02-17 03:22:00,AWS-Enterprise-Cluster,unified-cluster-service,58.7,45.0,320.0,121081.9,180,1140,672677,34.1
2014-02-17 03:27:00,AWS-Enterprise-Cluster,unified-cluster-service,65.3,45.0,2370.0,1455372.0,180,4920,8085400,34.1
2014-02-17 03:32:00,AWS-Enterprise-Cluster,unified-cluster-service,54.5,45.0,2045.0,111219.3,179,4140,617885,33.8
2014-02-17 03:37:00,AWS-Enterprise-Cluster,unified-cluster-service,69.0,45.0,4320.0,107959.1,181,9600,599772,34.4
2014-02-17 03:42:00,AWS-Enterprise-Cluster,unified-cluster-service,60.8,45.0,2195.0,112950.5,182,4500,627502,34.7
2014-02-17 03:47:00,AWS-Enterprise-Cluster,unified-cluster-service,57.6,45.0,320.0,110442.1,178,1380,613567,33.4
2014-02-17 03:52:00,AWS-Enterprise-Cluster,unified-cluster-service,68.7,45.0,2295.0,110371.9,180,4740,613177,34.0
2014-02-17 03:57:00,AWS-Enterprise-Cluster,unified-cluster-service,65.6,45.0,2295.0,109699.6,180,4740,609442,34.1
2014-02-17 04:02:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,2745.0,103478.0,180,5820,574877,34.0
2014-02-17 04:07:00,AWS-Enterprise-Cluster,unified-cluster-service,66.7,45.0,7670.0,117598.9,180,17640,653327,34.1
2014-02-17 04:12:00,AWS-Enterprise-Cluster,unified-cluster-service,54.2,45.0,1795.0,107417.3,179,3540,596762,33.8
2014-02-17 04:17:00,AWS-Enterprise-Cluster,unified-cluster-service,71.5,45.0,1295.0,1455840.0,181,2340,8088000,34.4
2014-02-17 04:22:00,AWS-Enterprise-Cluster,unified-cluster-service,63.5,45.0,1245.0,107401.1,179,2220,596672,33.7
2014-02-17 04:27:00,AWS-Enterprise-Cluster,unified-cluster-service,58.8,45.0,2795.0,1457199.0,180,5940,8095550,34.1
2014-02-17 04:32:00,AWS-Enterprise-Cluster,unified-cluster-service,66.7,45.0,2095.0,108622.3,179,4260,603457,33.8
2014-02-17 04:37:00,AWS-Enterprise-Cluster,unified-cluster-service,65.8,45.0,320.0,109311.8,180,1320,607287,34.0
2014-02-17 04:42:00,AWS-Enterprise-Cluster,unified-cluster-service,59.1,45.0,1245.0,109261.4,179,2220,607007,33.7
2014-02-17 04:47:00,AWS-Enterprise-Cluster,unified-cluster-service,64.6,45.0,2495.0,113454.9,179,5220,630305,33.8
2014-02-17 04:52:00,AWS-Enterprise-Cluster,unified-cluster-service,55.1,45.0,320.0,110639.7,181,1200,614665,34.4
2014-02-17 04:57:00,AWS-Enterprise-Cluster,unified-cluster-service,71.8,45.0,1720.0,110193.3,181,3360,612185,34.3
2014-02-17 05:02:00,AWS-Enterprise-Cluster,unified-cluster-service,63.3,45.0,1995.0,116653.9,179,4020,648077,33.8
2014-02-17 05:07:00,AWS-Enterprise-Cluster,unified-cluster-service,59.2,45.0,2120.0,106868.2,180,4320,593712,34.0
2014-02-17 05:12:00,AWS-Enterprise-Cluster,unified-cluster-service,67.3,45.0,2770.0,113013.9,180,5880,627855,34.0
2014-02-17 05:17:00,AWS-Enterprise-Cluster,unified-cluster-service,60.8,45.0,2695.0,1469704.5,183,5700,8165025,35.1
2014-02-17 05:22:00,AWS-Enterprise-Cluster,unified-cluster-service,60.0,45.0,1420.0,121040.1,179,2640,672445,33.8
2014-02-17 05:27:00,AWS-Enterprise-Cluster,unified-cluster-service,63.6,45.0,2420.0,1448797.5,182,5040,8048875,34.7
2014-02-17 05:32:00,AWS-Enterprise-Cluster,unified-cluster-service,55.3,45.0,3020.0,112800.2,179,6480,626667,33.7
2014-02-17 05:37:00,AWS-Enterprise-Cluster,unified-cluster-service,71.5,45.0,2470.0,101965.5,181,5160,566475,34.4
2014-02-17 05:42:00,AWS-Enterprise-Cluster,unified-cluster-service,60.5,45.0,320.0,112921.6,180,600,627342,34.1
2014-02-17 05:47:00,AWS-Enterprise-Cluster,unified-cluster-service,57.3,45.0,320.0,115825.9,181,720,643477,34.4
2014-02-17 05:52:00,AWS-Enterprise-Cluster,unified-cluster-service,67.6,45.0,3245.0,107633.7,180,7020,597965,34.1
2014-02-17 05:57:00,AWS-Enterprise-Cluster,unified-cluster-service,64.3,45.0,1170.0,119578.5,181,2040,664325,34.3
2014-02-17 06:02:00,AWS-Enterprise-Cluster,unified-cluster-service,60.0,45.0,2545.0,109951.2,180,5340,610840,34.1
2014-02-17 06:07:00,AWS-Enterprise-Cluster,unified-cluster-service,66.4,45.0,1245.0,123067.8,182,2220,683710,34.7
2014-02-17 06:12:00,AWS-Enterprise-Cluster,unified-cluster-service,40.0,45.0,1270.0,117371.7,179,2280,652065,33.7
2014-02-17 06:17:00,AWS-Enterprise-Cluster,unified-cluster-service,69.5,45.0,320.0,1445593.5,180,1560,8031075,34.1
2014-02-17 06:22:00,AWS-Enterprise-Cluster,unified-cluster-service,62.7,45.0,320.0,112518.4,180,600,625102,34.1
2014-02-17 06:27:00,AWS-Enterprise-Cluster,unified-cluster-service,58.9,45.0,320.0,1453266.0,181,540,8073700,34.3
2014-02-17 06:32:00,AWS-Enterprise-Cluster,unified-cluster-service,64.5,45.0,1145.0,113567.4,179,1980,630930,33.8
2014-02-17 06:37:00,AWS-Enterprise-Cluster,unified-cluster-service,62.3,45.0,320.0,102884.8,180,1080,571582,34.1
2014-02-17 06:42:00,AWS-Enterprise-Cluster,unified-cluster-service,61.0,45.0,320.0,114260.0,180,540,634777,34.1
2014-02-17 06:47:00,AWS-Enterprise-Cluster,unified-cluster-service,64.0,45.0,1870.0,115021.8,180,3720,639010,34.1
2014-02-17 06:52:00,AWS-Enterprise-Cluster,unified-cluster-service,55.1,45.0,320.0,113810.0,179,840,632277,33.8
2014-02-17 06:57:00,AWS-Enterprise-Cluster,unified-cluster-service,72.9,45.0,320.0,108225.9,181,480,601255,34.4
2014-02-17 07:02:00,AWS-Enterprise-Cluster,unified-cluster-service,60.5,45.0,320.0,113319.0,180,1080,629550,34.1
2014-02-17 07:07:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,320.0,110072.7,180,1620,611515,34.1
2014-02-17 07:12:00,AWS-Enterprise-Cluster,unified-cluster-service,65.3,45.0,2745.0,116157.1,180,5820,645317,34.1
2014-02-17 07:17:00,AWS-Enterprise-Cluster,unified-cluster-service,39.9,45.0,3595.0,1458688.5,179,7860,8103825,33.8
2014-02-17 07:22:00,AWS-Enterprise-Cluster,unified-cluster-service,68.2,45.0,1245.0,120713.4,180,2220,670630,34.1
2014-02-17 07:27:00,AWS-Enterprise-Cluster,unified-cluster-service,61.1,45.0,4295.0,1451205.0,180,9540,8062250,34.0
2014-02-17 07:32:00,AWS-Enterprise-Cluster,unified-cluster-service,57.0,45.0,4220.0,112232.7,179,9360,623515,33.8
2014-02-17 07:37:00,AWS-Enterprise-Cluster,unified-cluster-service,68.7,45.0,7520.0,111213.4,180,17280,617852,34.1
2014-02-17 07:42:00,AWS-Enterprise-Cluster,unified-cluster-service,60.4,45.0,3945.0,113292.9,180,8700,629405,34.1
2014-02-17 07:47:00,AWS-Enterprise-Cluster,unified-cluster-service,58.4,45.0,4370.0,112490.6,181,9720,624947,34.3
2014-02-17 07:52:00,AWS-Enterprise-Cluster,unified-cluster-service,65.4,45.0,9845.0,110888.1,186,22860,616045,35.9
2014-02-17 07:57:00,AWS-Enterprise-Cluster,unified-cluster-service,59.5,45.0,4145.0,113033.7,182,9180,627965,34.6
2014-02-17 08:02:00,AWS-Enterprise-Cluster,unified-cluster-service,68.3,45.0,4995.0,110160.5,180,11220,612002,34.1
2014-02-17 08:07:00,AWS-Enterprise-Cluster,unified-cluster-service,65.4,45.0,5170.0,114254.5,181,11640,634747,34.3
2014-02-17 08:12:00,AWS-Enterprise-Cluster,unified-cluster-service,54.1,45.0,7395.0,107549.1,181,16980,597495,34.4
2014-02-17 08:17:00,AWS-Enterprise-Cluster,unified-cluster-service,71.0,45.0,9845.0,1460983.5,180,22860,8116575,34.1
2014-02-17 08:22:00,AWS-Enterprise-Cluster,unified-cluster-service,60.1,45.0,1145.0,120838.5,180,1980,671325,34.1
2014-02-17 08:27:00,AWS-Enterprise-Cluster,unified-cluster-service,58.8,45.0,320.0,1454094.0,181,1800,8078300,34.3
2014-02-17 08:32:00,AWS-Enterprise-Cluster,unified-cluster-service,66.0,45.0,2995.0,107501.4,180,6420,597230,34.0
2014-02-17 08:37:00,AWS-Enterprise-Cluster,unified-cluster-service,55.4,45.0,2645.0,106598.2,181,5580,592212,34.4
2014-02-17 08:42:00,AWS-Enterprise-Cluster,unified-cluster-service,68.8,45.0,320.0,116010.0,181,840,644500,34.3
2014-02-17 08:47:00,AWS-Enterprise-Cluster,unified-cluster-service,63.0,45.0,320.0,111173.9,181,1140,617632,34.4
2014-02-17 08:52:00,AWS-Enterprise-Cluster,unified-cluster-service,55.6,45.0,2095.0,116563.9,180,4260,647577,34.1
2014-02-17 08:57:00,AWS-Enterprise-Cluster,unified-cluster-service,71.4,45.0,1520.0,105843.6,180,2880,588020,34.0
2014-02-17 09:02:00,AWS-Enterprise-Cluster,unified-cluster-service,63.2,45.0,3220.0,115133.4,180,6960,639630,34.1
2014-02-17 09:07:00,AWS-Enterprise-Cluster,unified-cluster-service,61.0,45.0,2045.0,107759.7,182,4140,598665,34.7
2014-02-17 09:12:00,AWS-Enterprise-Cluster,unified-cluster-service,65.4,45.0,1145.0,108576.0,179,1980,603200,33.7
2014-02-17 09:17:00,AWS-Enterprise-Cluster,unified-cluster-service,62.6,45.0,2870.0,1457374.5,179,6120,8096525,33.8
2014-02-17 09:22:00,AWS-Enterprise-Cluster,unified-cluster-service,59.6,45.0,1720.0,111484.3,180,3360,619357,34.1
2014-02-17 09:27:00,AWS-Enterprise-Cluster,unified-cluster-service,62.7,45.0,1495.0,1461325.5,180,2820,8118475,34.0
2014-02-17 09:32:00,AWS-Enterprise-Cluster,unified-cluster-service,54.4,45.0,1170.0,118775.2,178,2040,659862,33.5
2014-02-17 09:37:00,AWS-Enterprise-Cluster,unified-cluster-service,69.8,45.0,4270.0,100380.2,180,9480,557667,34.0
2014-02-17 09:42:00,AWS-Enterprise-Cluster,unified-cluster-service,60.6,45.0,2220.0,109245.2,179,4560,606917,33.8
2014-02-17 09:47:00,AWS-Enterprise-Cluster,unified-cluster-service,57.8,45.0,320.0,115066.8,179,1440,639260,34.0
2014-02-17 09:52:00,AWS-Enterprise-Cluster,unified-cluster-service,65.8,45.0,320.0,107777.3,180,480,598762,34.1
2014-02-17 09:57:00,AWS-Enterprise-Cluster,unified-cluster-service,65.1,45.0,1770.0,115982.5,179,3480,644347,33.7
2014-02-17 10:02:00,AWS-Enterprise-Cluster,unified-cluster-service,58.8,45.0,1170.0,107507.3,179,2040,597262,33.8
2014-02-17 10:07:00,AWS-Enterprise-Cluster,unified-cluster-service,67.2,45.0,320.0,104828.4,181,780,582380,34.4
2014-02-17 10:12:00,AWS-Enterprise-Cluster,unified-cluster-service,54.3,45.0,2270.0,114065.6,179,4680,633697,33.7
2014-02-17 10:17:00,AWS-Enterprise-Cluster,unified-cluster-service,69.8,45.0,2945.0,1452865.5,181,6300,8071475,34.4
2014-02-17 10:22:00,AWS-Enterprise-Cluster,unified-cluster-service,60.6,45.0,320.0,116414.5,183,1800,646747,35.0
2014-02-17 10:27:00,AWS-Enterprise-Cluster,unified-cluster-service,57.6,45.0,1095.0,1457212.5,180,1860,8095625,34.1
2014-02-17 10:32:00,AWS-Enterprise-Cluster,unified-cluster-service,66.4,45.0,2320.0,111712.0,180,4800,620622,34.1
2014-02-17 10:37:00,AWS-Enterprise-Cluster,unified-cluster-service,63.3,45.0,2270.0,110223.4,181,4680,612352,34.4
2014-02-17 10:42:00,AWS-Enterprise-Cluster,unified-cluster-service,61.3,45.0,1745.0,117384.8,180,3420,652137,34.1
2014-02-17 10:47:00,AWS-Enterprise-Cluster,unified-cluster-service,63.3,45.0,1895.0,103076.6,180,3780,572647,34.1
2014-02-17 10:52:00,AWS-Enterprise-Cluster,unified-cluster-service,55.0,45.0,4670.0,113431.5,180,10440,630175,34.0
2014-02-17 10:57:00,AWS-Enterprise-Cluster,unified-cluster-service,73.7,45.0,320.0,112580.6,181,660,625447,34.4
